,code,region,Value,Outlet_Type,year,month
522,11A,Área Metropolitana do Porto,,Industrial,2024,7
523,11A0104,Arouca,,Industrial,2024,7
524,11A0107,Espinho,,Industrial,2024,7
525,11A1304,Gondomar,,Industrial,2024,7
526,11A1306,Maia,,Industrial,2024,7
527,11A1308,Matosinhos,,Industrial,2024,7
528,11A0113,Oliveira de Azeméis,,Industrial,2024,7
529,11A1310,Paredes,,Industrial,2024,7
530,11A1312,Porto,,Industrial,2024,7
531,11A1313,Póvoa de Varzim,,Industrial,2024,7
532,11A0109,Santa Maria da Feira,,Industrial,2024,7
533,11A1314,Santo Tirso,,Industrial,2024,7
534,11A0116,São João da Madeira,,Industrial,2024,7
535,11A1318,Trofa,,Industrial,2024,7
536,11A0119,Vale de Cambra,,Industrial,2024,7
537,11A1315,Valongo,,Industrial,2024,7
538,11A1316,Vila do Conde,,Industrial,2024,7
539,11A1317,Vila Nova de Gaia,,Industrial,2024,7
540,11A,Área Metropolitana do Porto,2038,Total,2024,6
541,11A0104,Arouca,9,Total,2024,6
542,11A0107,Espinho,24,Total,2024,6
543,11A1304,Gondomar,96,Total,2024,6
544,11A1306,Maia,158,Total,2024,6
545,11A1308,Matosinhos,327,Total,2024,6
546,11A0113,Oliveira de Azeméis,16,Total,2024,6
547,11A1310,Paredes,46,Total,2024,6
548,11A1312,Porto,489,Total,2024,6
549,11A1313,Póvoa de Varzim,83,Total,2024,6
550,11A0109,Santa Maria da Feira,166,Total,2024,6
551,11A1314,Santo Tirso,51,Total,2024,6
552,11A0116,São João da Madeira,28,Total,2024,6
553,11A1318,Trofa,31,Total,2024,6
554,11A0119,Vale de Cambra,12,Total,2024,6
555,11A1315,Valongo,94,Total,2024,6
556,11A1316,Vila do Conde,81,Total,2024,6
557,11A1317,Vila Nova de Gaia,327,Total,2024,6
558,11A,Área Metropolitana do Porto,1335,Mennekes,2024,6
559,11A0104,Arouca,7,Mennekes,2024,6
560,11A0107,Espinho,16,Mennekes,2024,6
561,11A1304,Gondomar,57,Mennekes,2024,6
562,11A1306,Maia,113,Mennekes,2024,6
563,11A1308,Matosinhos,229,Mennekes,2024,6
564,11A0113,Oliveira de Azeméis,9,Mennekes,2024,6
565,11A1310,Paredes,25,Mennekes,2024,6
566,11A1312,Porto,346,Mennekes,2024,6
567,11A1313,Póvoa de Varzim,48,Mennekes,2024,6
568,11A0109,Santa Maria da Feira,118,Mennekes,2024,6
569,11A1314,Santo Tirso,23,Mennekes,2024,6
570,11A0116,São João da Madeira,18,Mennekes,2024,6
571,11A1318,Trofa,15,Mennekes,2024,6
572,11A0119,Vale de Cambra,5,Mennekes,2024,6
573,11A1315,Valongo,45,Mennekes,2024,6
574,11A1316,Vila do Conde,53,Mennekes,2024,6
575,11A1317,Vila Nova de Gaia,208,Mennekes,2024,6
576,11A,Área Metropolitana do Porto,293,CHAdeMO,2024,6
577,11A0104,Arouca,1,CHAdeMO,2024,6
578,11A0107,Espinho,4,CHAdeMO,2024,6
579,11A1304,Gondomar,15,CHAdeMO,2024,6
580,11A1306,Maia,18,CHAdeMO,2024,6
581,11A1308,Matosinhos,36,CHAdeMO,2024,6
582,11A0113,Oliveira de Azeméis,3,CHAdeMO,2024,6
583,11A1310,Paredes,10,CHAdeMO,2024,6
584,11A1312,Porto,66,CHAdeMO,2024,6
585,11A1313,Póvoa de Varzim,12,CHAdeMO,2024,6
586,11A0109,Santa Maria da Feira,18,CHAdeMO,2024,6
587,11A1314,Santo Tirso,13,CHAdeMO,2024,6
588,11A0116,São João da Madeira,4,CHAdeMO,2024,6
589,11A1318,Trofa,8,CHAdeMO,2024,6
590,11A0119,Vale de Cambra,4,CHAdeMO,2024,6
591,11A1315,Valongo,20,CHAdeMO,2024,6
592,11A1316,Vila do Conde,9,CHAdeMO,2024,6
593,11A1317,Vila Nova de Gaia,52,CHAdeMO,2024,6
594,11A,Área Metropolitana do Porto,410,CCS,2024,6
595,11A0104,Arouca,1,CCS,2024,6
596,11A0107,Espinho,4,CCS,2024,6
597,11A1304,Gondomar,24,CCS,2024,6
598,11A1306,Maia,27,CCS,2024,6
599,11A1308,Matosinhos,62,CCS,2024,6
600,11A0113,Oliveira de Azeméis,4,CCS,2024,6
601,11A1310,Paredes,11,CCS,2024,6
602,11A1312,Porto,77,CCS,2024,6
603,11A1313,Póvoa de Varzim,23,CCS,2024,6
604,11A0109,Santa Maria da Feira,30,CCS,2024,6
605,11A1314,Santo Tirso,15,CCS,2024,6
606,11A0116,São João da Madeira,6,CCS,2024,6
607,11A1318,Trofa,8,CCS,2024,6
608,11A0119,Vale de Cambra,3,CCS,2024,6
609,11A1315,Valongo,29,CCS,2024,6
610,11A1316,Vila do Conde,19,CCS,2024,6
611,11A1317,Vila Nova de Gaia,67,CCS,2024,6
612,11A,Área Metropolitana do Porto,,Industrial,2024,6
613,11A0104,Arouca,,Industrial,2024,6
614,11A0107,Espinho,,Industrial,2024,6
615,11A1304,Gondomar,,Industrial,2024,6
616,11A1306,Maia,,Industrial,2024,6
617,11A1308,Matosinhos,,Industrial,2024,6
618,11A0113,Oliveira de Azeméis,,Industrial,2024,6
619,11A1310,Paredes,,Industrial,2024,6
620,11A1312,Porto,,Industrial,2024,6
621,11A1313,Póvoa de Varzim,,Industrial,2024,6
622,11A0109,Santa Maria da Feira,,Industrial,2024,6
623,11A1314,Santo Tirso,,Industrial,2024,6
624,11A0116,São João da Madeira,,Industrial,2024,6
625,11A1318,Trofa,,Industrial,2024,6
626,11A0119,Vale de Cambra,,Industrial,2024,6
627,11A1315,Valongo,,Industrial,2024,6
628,11A1316,Vila do Conde,,Industrial,2024,6
629,11A1317,Vila Nova de Gaia,,Industrial,2024,6
630,11A,Área Metropolitana do Porto,2019,Total,2024,5
631,11A0104,Arouca,9,Total,2024,5
632,11A0107,Espinho,23,Total,2024,5
633,11A1304,Gondomar,96,Total,2024,5
634,11A1306,Maia,158,Total,2024,5
635,11A1308,Matosinhos,324,Total,2024,5
636,11A0113,Oliveira de Azeméis,15,Total,2024,5
637,11A1310,Paredes,46,Total,2024,5
638,11A1312,Porto,487,Total,2024,5
639,11A1313,Póvoa de Varzim,80,Total,2024,5
640,11A0109,Santa Maria da Feira,165,Total,2024,5
641,11A1314,Santo Tirso,51,Total,2024,5
642,11A0116,São João da Madeira,28,Total,2024,5
643,11A1318,Trofa,31,Total,2024,5
644,11A0119,Vale de Cambra,12,Total,2024,5
645,11A1315,Valongo,92,Total,2024,5
646,11A1316,Vila do Conde,81,Total,2024,5
647,11A1317,Vila Nova de Gaia,321,Total,2024,5
648,11A,Área Metropolitana do Porto,1322,Mennekes,2024,5
649,11A0104,Arouca,7,Mennekes,2024,5
650,11A0107,Espinho,15,Mennekes,2024,5
651,11A1304,Gondomar,57,Mennekes,2024,5
652,11A1306,Maia,113,Mennekes,2024,5
653,11A1308,Matosinhos,226,Mennekes,2024,5
654,11A0113,Oliveira de Azeméis,8,Mennekes,2024,5
655,11A1310,Paredes,25,Mennekes,2024,5
656,11A1312,Porto,344,Mennekes,2024,5
657,11A1313,Póvoa de Varzim,47,Mennekes,2024,5
658,11A0109,Santa Maria da Feira,117,Mennekes,2024,5
659,11A1314,Santo Tirso,23,Mennekes,2024,5
660,11A0116,São João da Madeira,18,Mennekes,2024,5
661,11A1318,Trofa,15,Mennekes,2024,5
662,11A0119,Vale de Cambra,5,Mennekes,2024,5
663,11A1315,Valongo,43,Mennekes,2024,5
664,11A1316,Vila do Conde,53,Mennekes,2024,5
665,11A1317,Vila Nova de Gaia,206,Mennekes,2024,5
666,11A,Área Metropolitana do Porto,291,CHAdeMO,2024,5
667,11A0104,Arouca,1,CHAdeMO,2024,5
668,11A0107,Espinho,4,CHAdeMO,2024,5
669,11A1304,Gondomar,15,CHAdeMO,2024,5
670,11A1306,Maia,18,CHAdeMO,2024,5
671,11A1308,Matosinhos,36,CHAdeMO,2024,5
672,11A0113,Oliveira de Azeméis,3,CHAdeMO,2024,5
673,11A1310,Paredes,10,CHAdeMO,2024,5
674,11A1312,Porto,66,CHAdeMO,2024,5
675,11A1313,Póvoa de Varzim,12,CHAdeMO,2024,5
676,11A0109,Santa Maria da Feira,18,CHAdeMO,2024,5
677,11A1314,Santo Tirso,13,CHAdeMO,2024,5
678,11A0116,São João da Madeira,4,CHAdeMO,2024,5
679,11A1318,Trofa,8,CHAdeMO,2024,5
680,11A0119,Vale de Cambra,4,CHAdeMO,2024,5
681,11A1315,Valongo,20,CHAdeMO,2024,5
682,11A1316,Vila do Conde,9,CHAdeMO,2024,5
683,11A1317,Vila Nova de Gaia,50,CHAdeMO,2024,5
684,11A,Área Metropolitana do Porto,406,CCS,2024,5
685,11A0104,Arouca,1,CCS,2024,5
686,11A0107,Espinho,4,CCS,2024,5
687,11A1304,Gondomar,24,CCS,2024,5
688,11A1306,Maia,27,CCS,2024,5
689,11A1308,Matosinhos,62,CCS,2024,5
690,11A0113,Oliveira de Azeméis,4,CCS,2024,5
691,11A1310,Paredes,11,CCS,2024,5
692,11A1312,Porto,77,CCS,2024,5
693,11A1313,Póvoa de Varzim,21,CCS,2024,5
694,11A0109,Santa Maria da Feira,30,CCS,2024,5
695,11A1314,Santo Tirso,15,CCS,2024,5
696,11A0116,São João da Madeira,6,CCS,2024,5
697,11A1318,Trofa,8,CCS,2024,5
698,11A0119,Vale de Cambra,3,CCS,2024,5
699,11A1315,Valongo,29,CCS,2024,5
700,11A1316,Vila do Conde,19,CCS,2024,5
701,11A1317,Vila Nova de Gaia,65,CCS,2024,5
702,11A,Área Metropolitana do Porto,,Industrial,2024,5
703,11A0104,Arouca,,Industrial,2024,5
704,11A0107,Espinho,,Industrial,2024,5
705,11A1304,Gondomar,,Industrial,2024,5
706,11A1306,Maia,,Industrial,2024,5
707,11A1308,Matosinhos,,Industrial,2024,5
708,11A0113,Oliveira de Azeméis,,Industrial,2024,5
709,11A1310,Paredes,,Industrial,2024,5
710,11A1312,Porto,,Industrial,2024,5
711,11A1313,Póvoa de Varzim,,Industrial,2024,5
712,11A0109,Santa Maria da Feira,,Industrial,2024,5
713,11A1314,Santo Tirso,,Industrial,2024,5
714,11A0116,São João da Madeira,,Industrial,2024,5
715,11A1318,Trofa,,Industrial,2024,5
716,11A0119,Vale de Cambra,,Industrial,2024,5
717,11A1315,Valongo,,Industrial,2024,5
718,11A1316,Vila do Conde,,Industrial,2024,5
719,11A1317,Vila Nova de Gaia,,Industrial,2024,5
720,11A,Área Metropolitana do Porto,1950,Total,2024,4
721,11A0104,Arouca,9,Total,2024,4
722,11A0107,Espinho,22,Total,2024,4
723,11A1304,Gondomar,95,Total,2024,4
724,11A1306,Maia,155,Total,2024,4
725,11A1308,Matosinhos,302,Total,2024,4
726,11A0113,Oliveira de Azeméis,12,Total,2024,4
727,11A1310,Paredes,43,Total,2024,4
728,11A1312,Porto,476,Total,2024,4
729,11A1313,Póvoa de Varzim,73,Total,2024,4
730,11A0109,Santa Maria da Feira,162,Total,2024,4
731,11A1314,Santo Tirso,51,Total,2024,4
732,11A0116,São João da Madeira,28,Total,2024,4
733,11A1318,Trofa,29,Total,2024,4
734,11A0119,Vale de Cambra,12,Total,2024,4
735,11A1315,Valongo,92,Total,2024,4
736,11A1316,Vila do Conde,75,Total,2024,4
737,11A1317,Vila Nova de Gaia,314,Total,2024,4
738,11A,Área Metropolitana do Porto,1265,Mennekes,2024,4
739,11A0104,Arouca,7,Mennekes,2024,4
740,11A0107,Espinho,14,Mennekes,2024,4
741,11A1304,Gondomar,56,Mennekes,2024,4
742,11A1306,Maia,113,Mennekes,2024,4
743,11A1308,Matosinhos,206,Mennekes,2024,4
744,11A0113,Oliveira de Azeméis,8,Mennekes,2024,4
745,11A1310,Paredes,24,Mennekes,2024,4
746,11A1312,Porto,334,Mennekes,2024,4
747,11A1313,Póvoa de Varzim,40,Mennekes,2024,4
748,11A0109,Santa Maria da Feira,114,Mennekes,2024,4
749,11A1314,Santo Tirso,23,Mennekes,2024,4
750,11A0116,São João da Madeira,18,Mennekes,2024,4
751,11A1318,Trofa,13,Mennekes,2024,4
752,11A0119,Vale de Cambra,5,Mennekes,2024,4
753,11A1315,Valongo,43,Mennekes,2024,4
754,11A1316,Vila do Conde,47,Mennekes,2024,4
755,11A1317,Vila Nova de Gaia,200,Mennekes,2024,4
756,11A,Área Metropolitana do Porto,287,CHAdeMO,2024,4
757,11A0104,Arouca,1,CHAdeMO,2024,4
758,11A0107,Espinho,4,CHAdeMO,2024,4
759,11A1304,Gondomar,15,CHAdeMO,2024,4
760,11A1306,Maia,17,CHAdeMO,2024,4
761,11A1308,Matosinhos,35,CHAdeMO,2024,4
762,11A0113,Oliveira de Azeméis,2,CHAdeMO,2024,4
763,11A1310,Paredes,9,CHAdeMO,2024,4
764,11A1312,Porto,66,CHAdeMO,2024,4
765,11A1313,Póvoa de Varzim,12,CHAdeMO,2024,4
766,11A0109,Santa Maria da Feira,18,CHAdeMO,2024,4
767,11A1314,Santo Tirso,13,CHAdeMO,2024,4
768,11A0116,São João da Madeira,4,CHAdeMO,2024,4
769,11A1318,Trofa,8,CHAdeMO,2024,4
770,11A0119,Vale de Cambra,4,CHAdeMO,2024,4
771,11A1315,Valongo,20,CHAdeMO,2024,4
772,11A1316,Vila do Conde,9,CHAdeMO,2024,4
773,11A1317,Vila Nova de Gaia,50,CHAdeMO,2024,4
774,11A,Área Metropolitana do Porto,398,CCS,2024,4
775,11A0104,Arouca,1,CCS,2024,4
776,11A0107,Espinho,4,CCS,2024,4
777,11A1304,Gondomar,24,CCS,2024,4
778,11A1306,Maia,25,CCS,2024,4
779,11A1308,Matosinhos,61,CCS,2024,4
780,11A0113,Oliveira de Azeméis,2,CCS,2024,4
781,11A1310,Paredes,10,CCS,2024,4
782,11A1312,Porto,76,CCS,2024,4
783,11A1313,Póvoa de Varzim,21,CCS,2024,4
784,11A0109,Santa Maria da Feira,30,CCS,2024,4
785,11A1314,Santo Tirso,15,CCS,2024,4
786,11A0116,São João da Madeira,6,CCS,2024,4
787,11A1318,Trofa,8,CCS,2024,4
788,11A0119,Vale de Cambra,3,CCS,2024,4
789,11A1315,Valongo,29,CCS,2024,4
790,11A1316,Vila do Conde,19,CCS,2024,4
791,11A1317,Vila Nova de Gaia,64,CCS,2024,4
792,11A,Área Metropolitana do Porto,,Industrial,2024,4
793,11A0104,Arouca,,Industrial,2024,4
794,11A0107,Espinho,,Industrial,2024,4
795,11A1304,Gondomar,,Industrial,2024,4
796,11A1306,Maia,,Industrial,2024,4
797,11A1308,Matosinhos,,Industrial,2024,4
798,11A0113,Oliveira de Azeméis,,Industrial,2024,4
799,11A1310,Paredes,,Industrial,2024,4
800,11A1312,Porto,,Industrial,2024,4
801,11A1313,Póvoa de Varzim,,Industrial,2024,4
802,11A0109,Santa Maria da Feira,,Industrial,2024,4
803,11A1314,Santo Tirso,,Industrial,2024,4
804,11A0116,São João da Madeira,,Industrial,2024,4
805,11A1318,Trofa,,Industrial,2024,4
806,11A0119,Vale de Cambra,,Industrial,2024,4
807,11A1315,Valongo,,Industrial,2024,4
808,11A1316,Vila do Conde,,Industrial,2024,4
809,11A1317,Vila Nova de Gaia,,Industrial,2024,4
810,11A,Área Metropolitana do Porto,1887,Total,2024,3
811,11A0104,Arouca,9,Total,2024,3
812,11A0107,Espinho,21,Total,2024,3
813,11A1304,Gondomar,92,Total,2024,3
814,11A1306,Maia,147,Total,2024,3
815,11A1308,Matosinhos,293,Total,2024,3
816,11A0113,Oliveira de Azeméis,9,Total,2024,3
817,11A1310,Paredes,42,Total,2024,3
818,11A1312,Porto,463,Total,2024,3
819,11A1313,Póvoa de Varzim,73,Total,2024,3
820,11A0109,Santa Maria da Feira,159,Total,2024,3
821,11A1314,Santo Tirso,51,Total,2024,3
822,11A0116,São João da Madeira,28,Total,2024,3
823,11A1318,Trofa,29,Total,2024,3
824,11A0119,Vale de Cambra,12,Total,2024,3
825,11A1315,Valongo,86,Total,2024,3
826,11A1316,Vila do Conde,68,Total,2024,3
827,11A1317,Vila Nova de Gaia,305,Total,2024,3
828,11A,Área Metropolitana do Porto,1214,Mennekes,2024,3
829,11A0104,Arouca,7,Mennekes,2024,3
830,11A0107,Espinho,13,Mennekes,2024,3
831,11A1304,Gondomar,54,Mennekes,2024,3
832,11A1306,Maia,107,Mennekes,2024,3
833,11A1308,Matosinhos,197,Mennekes,2024,3
834,11A0113,Oliveira de Azeméis,7,Mennekes,2024,3
835,11A1310,Paredes,23,Mennekes,2024,3
836,11A1312,Porto,324,Mennekes,2024,3
837,11A1313,Póvoa de Varzim,40,Mennekes,2024,3
838,11A0109,Santa Maria da Feira,111,Mennekes,2024,3
839,11A1314,Santo Tirso,23,Mennekes,2024,3
840,11A0116,São João da Madeira,18,Mennekes,2024,3
841,11A1318,Trofa,13,Mennekes,2024,3
842,11A0119,Vale de Cambra,5,Mennekes,2024,3
843,11A1315,Valongo,41,Mennekes,2024,3
844,11A1316,Vila do Conde,40,Mennekes,2024,3
845,11A1317,Vila Nova de Gaia,191,Mennekes,2024,3
846,11A,Área Metropolitana do Porto,283,CHAdeMO,2024,3
847,11A0104,Arouca,1,CHAdeMO,2024,3
848,11A0107,Espinho,4,CHAdeMO,2024,3
849,11A1304,Gondomar,15,CHAdeMO,2024,3
850,11A1306,Maia,16,CHAdeMO,2024,3
851,11A1308,Matosinhos,35,CHAdeMO,2024,3
852,11A0113,Oliveira de Azeméis,1,CHAdeMO,2024,3
853,11A1310,Paredes,9,CHAdeMO,2024,3
854,11A1312,Porto,65,CHAdeMO,2024,3
855,11A1313,Póvoa de Varzim,12,CHAdeMO,2024,3
856,11A0109,Santa Maria da Feira,18,CHAdeMO,2024,3
857,11A1314,Santo Tirso,13,CHAdeMO,2024,3
858,11A0116,São João da Madeira,4,CHAdeMO,2024,3
859,11A1318,Trofa,8,CHAdeMO,2024,3
860,11A0119,Vale de Cambra,4,CHAdeMO,2024,3
861,11A1315,Valongo,19,CHAdeMO,2024,3
862,11A1316,Vila do Conde,9,CHAdeMO,2024,3
863,11A1317,Vila Nova de Gaia,50,CHAdeMO,2024,3
864,11A,Área Metropolitana do Porto,390,CCS,2024,3
865,11A0104,Arouca,1,CCS,2024,3
866,11A0107,Espinho,4,CCS,2024,3
867,11A1304,Gondomar,23,CCS,2024,3
868,11A1306,Maia,24,CCS,2024,3
869,11A1308,Matosinhos,61,CCS,2024,3
870,11A0113,Oliveira de Azeméis,1,CCS,2024,3
871,11A1310,Paredes,10,CCS,2024,3
872,11A1312,Porto,74,CCS,2024,3
873,11A1313,Póvoa de Varzim,21,CCS,2024,3
874,11A0109,Santa Maria da Feira,30,CCS,2024,3
875,11A1314,Santo Tirso,15,CCS,2024,3
876,11A0116,São João da Madeira,6,CCS,2024,3
877,11A1318,Trofa,8,CCS,2024,3
878,11A0119,Vale de Cambra,3,CCS,2024,3
879,11A1315,Valongo,26,CCS,2024,3
880,11A1316,Vila do Conde,19,CCS,2024,3
881,11A1317,Vila Nova de Gaia,64,CCS,2024,3
882,11A,Área Metropolitana do Porto,,Industrial,2024,3
883,11A0104,Arouca,,Industrial,2024,3
884,11A0107,Espinho,,Industrial,2024,3
885,11A1304,Gondomar,,Industrial,2024,3
886,11A1306,Maia,,Industrial,2024,3
887,11A1308,Matosinhos,,Industrial,2024,3
888,11A0113,Oliveira de Azeméis,,Industrial,2024,3
889,11A1310,Paredes,,Industrial,2024,3
890,11A1312,Porto,,Industrial,2024,3
891,11A1313,Póvoa de Varzim,,Industrial,2024,3
892,11A0109,Santa Maria da Feira,,Industrial,2024,3
893,11A1314,Santo Tirso,,Industrial,2024,3
894,11A0116,São João da Madeira,,Industrial,2024,3
895,11A1318,Trofa,,Industrial,2024,3
896,11A0119,Vale de Cambra,,Industrial,2024,3
897,11A1315,Valongo,,Industrial,2024,3
898,11A1316,Vila do Conde,,Industrial,2024,3
899,11A1317,Vila Nova de Gaia,,Industrial,2024,3
900,11A,Área Metropolitana do Porto,1865,Total,2024,2
901,11A0104,Arouca,9,Total,2024,2
902,11A0107,Espinho,21,Total,2024,2
903,11A1304,Gondomar,97,Total,2024,2
904,11A1306,Maia,145,Total,2024,2
905,11A1308,Matosinhos,295,Total,2024,2
906,11A0113,Oliveira de Azeméis,9,Total,2024,2
907,11A1310,Paredes,42,Total,2024,2
908,11A1312,Porto,459,Total,2024,2
909,11A1313,Póvoa de Varzim,73,Total,2024,2
910,11A0109,Santa Maria da Feira,159,Total,2024,2
911,11A1314,Santo Tirso,47,Total,2024,2
912,11A0116,São João da Madeira,26,Total,2024,2
913,11A1318,Trofa,29,Total,2024,2
914,11A0119,Vale de Cambra,12,Total,2024,2
915,11A1315,Valongo,79,Total,2024,2
916,11A1316,Vila do Conde,65,Total,2024,2
917,11A1317,Vila Nova de Gaia,298,Total,2024,2
918,11A,Área Metropolitana do Porto,1194,Mennekes,2024,2
919,11A0104,Arouca,7,Mennekes,2024,2
920,11A0107,Espinho,13,Mennekes,2024,2
921,11A1304,Gondomar,55,Mennekes,2024,2
922,11A1306,Maia,105,Mennekes,2024,2
923,11A1308,Matosinhos,199,Mennekes,2024,2
924,11A0113,Oliveira de Azeméis,7,Mennekes,2024,2
925,11A1310,Paredes,23,Mennekes,2024,2
926,11A1312,Porto,317,Mennekes,2024,2
927,11A1313,Póvoa de Varzim,40,Mennekes,2024,2
928,11A0109,Santa Maria da Feira,111,Mennekes,2024,2
929,11A1314,Santo Tirso,22,Mennekes,2024,2
930,11A0116,São João da Madeira,16,Mennekes,2024,2
931,11A1318,Trofa,13,Mennekes,2024,2
932,11A0119,Vale de Cambra,5,Mennekes,2024,2
933,11A1315,Valongo,36,Mennekes,2024,2
934,11A1316,Vila do Conde,39,Mennekes,2024,2
935,11A1317,Vila Nova de Gaia,186,Mennekes,2024,2
936,11A,Área Metropolitana do Porto,282,CHAdeMO,2024,2
937,11A0104,Arouca,1,CHAdeMO,2024,2
938,11A0107,Espinho,4,CHAdeMO,2024,2
939,11A1304,Gondomar,17,CHAdeMO,2024,2
940,11A1306,Maia,16,CHAdeMO,2024,2
941,11A1308,Matosinhos,35,CHAdeMO,2024,2
942,11A0113,Oliveira de Azeméis,1,CHAdeMO,2024,2
943,11A1310,Paredes,9,CHAdeMO,2024,2
944,11A1312,Porto,66,CHAdeMO,2024,2
945,11A1313,Póvoa de Varzim,12,CHAdeMO,2024,2
946,11A0109,Santa Maria da Feira,18,CHAdeMO,2024,2
947,11A1314,Santo Tirso,12,CHAdeMO,2024,2
948,11A0116,São João da Madeira,4,CHAdeMO,2024,2
949,11A1318,Trofa,8,CHAdeMO,2024,2
950,11A0119,Vale de Cambra,4,CHAdeMO,2024,2
951,11A1315,Valongo,18,CHAdeMO,2024,2
952,11A1316,Vila do Conde,8,CHAdeMO,2024,2
953,11A1317,Vila Nova de Gaia,49,CHAdeMO,2024,2
954,11A,Área Metropolitana do Porto,389,CCS,2024,2
955,11A0104,Arouca,1,CCS,2024,2
956,11A0107,Espinho,4,CCS,2024,2
957,11A1304,Gondomar,25,CCS,2024,2
958,11A1306,Maia,24,CCS,2024,2
959,11A1308,Matosinhos,61,CCS,2024,2
960,11A0113,Oliveira de Azeméis,1,CCS,2024,2
961,11A1310,Paredes,10,CCS,2024,2
962,11A1312,Porto,76,CCS,2024,2
963,11A1313,Póvoa de Varzim,21,CCS,2024,2
964,11A0109,Santa Maria da Feira,30,CCS,2024,2
965,11A1314,Santo Tirso,13,CCS,2024,2
966,11A0116,São João da Madeira,6,CCS,2024,2
967,11A1318,Trofa,8,CCS,2024,2
968,11A0119,Vale de Cambra,3,CCS,2024,2
969,11A1315,Valongo,25,CCS,2024,2
970,11A1316,Vila do Conde,18,CCS,2024,2
971,11A1317,Vila Nova de Gaia,63,CCS,2024,2
972,11A,Área Metropolitana do Porto,,Industrial,2024,2
973,11A0104,Arouca,,Industrial,2024,2
974,11A0107,Espinho,,Industrial,2024,2
975,11A1304,Gondomar,,Industrial,2024,2
976,11A1306,Maia,,Industrial,2024,2
977,11A1308,Matosinhos,,Industrial,2024,2
978,11A0113,Oliveira de Azeméis,,Industrial,2024,2
979,11A1310,Paredes,,Industrial,2024,2
980,11A1312,Porto,,Industrial,2024,2
981,11A1313,Póvoa de Varzim,,Industrial,2024,2
982,11A0109,Santa Maria da Feira,,Industrial,2024,2
983,11A1314,Santo Tirso,,Industrial,2024,2
984,11A0116,São João da Madeira,,Industrial,2024,2
985,11A1318,Trofa,,Industrial,2024,2
986,11A0119,Vale de Cambra,,Industrial,2024,2
987,11A1315,Valongo,,Industrial,2024,2
988,11A1316,Vila do Conde,,Industrial,2024,2
989,11A1317,Vila Nova de Gaia,,Industrial,2024,2
990,11A,Área Metropolitana do Porto,1802,Total,2024,1
991,11A0104,Arouca,9,Total,2024,1
992,11A0107,Espinho,24,Total,2024,1
993,11A1304,Gondomar,96,Total,2024,1
994,11A1306,Maia,143,Total,2024,1
995,11A1308,Matosinhos,281,Total,2024,1
996,11A0113,Oliveira de Azeméis,9,Total,2024,1
997,11A1310,Paredes,42,Total,2024,1
998,11A1312,Porto,448,Total,2024,1
999,11A1313,Póvoa de Varzim,72,Total,2024,1
1000,11A0109,Santa Maria da Feira,157,Total,2024,1
1001,11A1314,Santo Tirso,44,Total,2024,1
1002,11A0116,São João da Madeira,29,Total,2024,1
1003,11A1318,Trofa,27,Total,2024,1
1004,11A0119,Vale de Cambra,12,Total,2024,1
1005,11A1315,Valongo,74,Total,2024,1
1006,11A1316,Vila do Conde,45,Total,2024,1
1007,11A1317,Vila Nova de Gaia,290,Total,2024,1
1008,11A,Área Metropolitana do Porto,1151,Mennekes,2024,1
1009,11A0104,Arouca,7,Mennekes,2024,1
1010,11A0107,Espinho,14,Mennekes,2024,1
1011,11A1304,Gondomar,54,Mennekes,2024,1
1012,11A1306,Maia,103,Mennekes,2024,1
1013,11A1308,Matosinhos,193,Mennekes,2024,1
1014,11A0113,Oliveira de Azeméis,7,Mennekes,2024,1
1015,11A1310,Paredes,22,Mennekes,2024,1
1016,11A1312,Porto,311,Mennekes,2024,1
1017,11A1313,Póvoa de Varzim,39,Mennekes,2024,1
1018,11A0109,Santa Maria da Feira,109,Mennekes,2024,1
1019,11A1314,Santo Tirso,19,Mennekes,2024,1
1020,11A0116,São João da Madeira,17,Mennekes,2024,1
1021,11A1318,Trofa,11,Mennekes,2024,1
1022,11A0119,Vale de Cambra,5,Mennekes,2024,1
1023,11A1315,Valongo,33,Mennekes,2024,1
1024,11A1316,Vila do Conde,23,Mennekes,2024,1
1025,11A1317,Vila Nova de Gaia,184,Mennekes,2024,1
1026,11A,Área Metropolitana do Porto,275,CHAdeMO,2024,1
1027,11A0104,Arouca,1,CHAdeMO,2024,1
1028,11A0107,Espinho,5,CHAdeMO,2024,1
1029,11A1304,Gondomar,17,CHAdeMO,2024,1
1030,11A1306,Maia,16,CHAdeMO,2024,1
1031,11A1308,Matosinhos,31,CHAdeMO,2024,1
1032,11A0113,Oliveira de Azeméis,1,CHAdeMO,2024,1
1033,11A1310,Paredes,10,CHAdeMO,2024,1
1034,11A1312,Porto,64,CHAdeMO,2024,1
1035,11A1313,Póvoa de Varzim,12,CHAdeMO,2024,1
1036,11A0109,Santa Maria da Feira,18,CHAdeMO,2024,1
1037,11A1314,Santo Tirso,12,CHAdeMO,2024,1
1038,11A0116,São João da Madeira,5,CHAdeMO,2024,1
1039,11A1318,Trofa,8,CHAdeMO,2024,1
1040,11A0119,Vale de Cambra,4,CHAdeMO,2024,1
1041,11A1315,Valongo,18,CHAdeMO,2024,1
1042,11A1316,Vila do Conde,7,CHAdeMO,2024,1
1043,11A1317,Vila Nova de Gaia,46,CHAdeMO,2024,1
1044,11A,Área Metropolitana do Porto,376,CCS,2024,1
